257-512,7,1,463.612
257-512,8,15,112.02
257-512,9,1,23.731
257-512,11,1,4.536
257-512,14,3,633.263
257-512,15,1,730.072
257-512,18,2,648.95
257-512,21,1,2489.195
257-512,22,1,1878.844
257-512,31,1,15.424
257-512,34,2,1111.706
257-512,36,2,61.575
257-512,37,2,414.406
257-512,38,1,22.31
257-512,39,1,308.04
257-512,41,1,15.912
257-512,43,1,20.128
257-512,45,1,22.672
257-512,46,1,19.44
513-1024,1,1,6122.25
513-1024,35,1,16.576
513-1024,36,1,20.506
513-1024,37,1,28.582
