Time,total GB/s read,total GB/s write
2018-12-21T09:28:00+00:00,4.064,-0.552
2018-12-21T13:20:00+00:00,0.864,-0.318
2018-12-21T17:12:00+00:00,0.253,-0.386
2018-12-21T21:04:00+00:00,0.302,-0.56
2018-12-22T00:56:00+00:00,0.247,-0.514
2018-12-22T04:48:00+00:00,0.092,-0.44
2018-12-22T08:40:00+00:00,0.458,-1.323
2018-12-22T12:32:00+00:00,0.24,-0.955
2018-12-22T16:24:00+00:00,0.288,-3.777
2018-12-22T20:16:00+00:00,0.202,-0.474
2018-12-23T00:08:00+00:00,0.18,-0.462
2018-12-23T04:00:00+00:00,0.19,-0.479
2018-12-23T07:52:00+00:00,0.171,-0.439
2018-12-23T11:44:00+00:00,0.438,-0.99
2018-12-23T15:36:00+00:00,0.129,-0.423
2018-12-23T19:28:00+00:00,0.118,-0.397
2018-12-23T23:20:00+00:00,0.103,-0.588
2018-12-24T03:12:00+00:00,0.108,-1.01
2018-12-24T07:04:00+00:00,0.238,-0.46
2018-12-24T10:56:00+00:00,0.145,-0.485
2018-12-24T14:48:00+00:00,0.355,-2.752
2018-12-24T18:40:00+00:00,0.12,-1.45
2018-12-24T22:32:00+00:00,0.092,-0.444
2018-12-25T02:24:00+00:00,0.072,-0.362
2018-12-25T06:16:00+00:00,0.137,-0.405
2018-12-25T10:08:00+00:00,0.123,-0.429
2018-12-25T14:00:00+00:00,0.131,-0.457
2018-12-25T17:52:00+00:00,0.324,-0.729
2018-12-25T21:44:00+00:00,0.22,-0.531
2018-12-26T01:36:00+00:00,1.635,-1.15
2018-12-26T05:28:00+00:00,0.954,-0.44
2018-12-26T09:20:00+00:00,5.978,-0.345
2018-12-26T13:12:00+00:00,6.275,-0.357
2018-12-26T17:04:00+00:00,4.155,-3.185
2018-12-26T20:56:00+00:00,1.965,-0.312
2018-12-27T00:48:00+00:00,0.17,-0.267
2018-12-27T04:40:00+00:00,0.114,-0.25
2018-12-27T08:32:00+00:00,0.194,-0.331
2018-12-27T12:24:00+00:00,0.29,-0.4
2018-12-27T16:16:00+00:00,0.218,-0.363
2018-12-27T20:08:00+00:00,0.192,-0.375
2018-12-28T00:00:00+00:00,0.073,-0.893
2018-12-28T03:52:00+00:00,0.071,-0.31
2018-12-28T07:44:00+00:00,0.279,-0.303
2018-12-28T11:36:00+00:00,0.138,-0.37
2018-12-28T15:28:00+00:00,0.135,-3.086
2018-12-28T19:20:00+00:00,0.258,-0.453
2018-12-28T23:12:00+00:00,0.075,-0.214
2018-12-29T03:04:00+00:00,0.028,-0.147
2018-12-29T06:56:00+00:00,0.09,-0.148
2018-12-29T10:48:00+00:00,0.513,-0.164
2018-12-29T14:40:00+00:00,0.125,-0.18
2018-12-29T18:32:00+00:00,0.066,-0.165
2018-12-29T22:24:00+00:00,0.122,-0.223
2018-12-30T02:16:00+00:00,0.057,-0.189
2018-12-30T06:08:00+00:00,0.054,-0.352
2018-12-30T10:00:00+00:00,0.215,-0.635
2018-12-30T13:52:00+00:00,0.054,-1.221
2018-12-30T17:44:00+00:00,0.077,-1.003
2018-12-30T21:36:00+00:00,0.087,-0.199
2018-12-31T01:28:00+00:00,0.045,-0.151
2018-12-31T05:20:00+00:00,0.062,-0.124
2018-12-31T09:12:00+00:00,0.106,-0.119
2018-12-31T13:04:00+00:00,0.079,-0.137
2018-12-31T16:56:00+00:00,0.111,-0.118
2018-12-31T20:48:00+00:00,0.051,-0.121
